volume,flow,article_group,article,country,unit,year,quantity,value,q_tier,v_tier,note,replace
as_1879,import,TOBACCO,Unmanufactured,Germany,Lbs.,1879,426139,25602,A,A,"Tobacco unmanufactured 1879 hand-keyed from the same page - closes the one remaining gap in the 1872-99 tobacco recovery. Values sum to printed TOTAL 1,165,488 exactly; quantities sum 38,829,220 vs printed total 38,861,220 vs T1 38,801,220 (one unlocalizable digit; members kept as printed).",
as_1879,import,TOBACCO,Unmanufactured,Holland,Lbs.,1879,6213930,266109,A,A,,
as_1879,import,TOBACCO,Unmanufactured,Belgium,Lbs.,1879,515009,15501,A,A,,
as_1879,import,TOBACCO,Unmanufactured,France,Lbs.,1879,651350,14585,A,A,,
as_1879,import,TOBACCO,Unmanufactured,Turkey,Lbs.,1879,1214319,32627,A,A,,
as_1879,import,TOBACCO,Unmanufactured,China,Lbs.,1879,1444192,36265,A,A,,
as_1879,import,TOBACCO,Unmanufactured,Japan,Lbs.,1879,805928,21003,A,A,,
as_1879,import,TOBACCO,Unmanufactured,United States of America,Lbs.,1879,25743880,682253,A,A,,
as_1879,import,TOBACCO,Unmanufactured,New Granada,Lbs.,1879,241638,9621,A,A,,
as_1879,import,TOBACCO,Unmanufactured,Argentine Republic,Lbs.,1879,470309,10870,A,A,,
as_1879,import,TOBACCO,Unmanufactured,British India,Lbs.,1879,216305,3605,A,A,,
as_1879,import,TOBACCO,Unmanufactured,Straits Settlements,Lbs.,1879,267258,29718,A,A,,
as_1879,import,TOBACCO,Unmanufactured,Canada,Lbs.,1879,121920,3473,A,A,,
as_1879,import,TOBACCO,Unmanufactured,Other Countries,Lbs.,1879,497043,14256,A,A,,
as_1872,import,RICE,"Not Rough nor in the Husk",Holland,Cwts.,1872,49227,61991,A,A,"Rice 1872 hand-keyed from Infinity raw text (as_1872 p.61; two-up td the parser never descended). Members sum to TOTAL 7,033,361 == T1 exactly.",
as_1872,import,RICE,"Not Rough nor in the Husk",British India : Bombay and Scinde,Cwts.,1872,413911,210178,A,A,,
as_1872,import,RICE,"Not Rough nor in the Husk",British India : Madras,Cwts.,1872,111296,48396,A,A,,
as_1872,import,RICE,"Not Rough nor in the Husk",British India : Bengal and Burmah,Cwts.,1872,6418202,3173454,A,A,,
as_1872,import,RICE,"Not Rough nor in the Husk",Other Countries,Cwts.,1872,40725,24372,A,A,,
as_1873,import,RICE,"Not Rough nor in the Husk",Holland,Cwts.,1873,36934,49754,A,A,"Rice 1873: members sum to TOTAL 6,540,318 == T1 exactly.",
as_1873,import,RICE,"Not Rough nor in the Husk",Japan,Cwts.,1873,119301,71621,A,A,,
as_1873,import,RICE,"Not Rough nor in the Husk",British India : Madras,Cwts.,1873,261121,135261,A,A,,
as_1873,import,RICE,"Not Rough nor in the Husk",British India : Bengal and Burmah,Cwts.,1873,6008225,2920204,A,A,,
as_1873,import,RICE,"Not Rough nor in the Husk",Other Countries,Cwts.,1873,114737,68594,A,A,,
as_1875,import,RICE,"Not in the Husk",Holland,Cwts.,1875,51369,64286,A,A,"Rice 1875: members sum to TOTAL 6,719,894 exactly (T1 6,786,298 includes the small rough/husk part).",
as_1875,import,RICE,"Not in the Husk",France,Cwts.,1875,11191,12629,A,A,,
as_1875,import,RICE,"Not in the Husk",Siam,Cwts.,1875,110216,40095,A,A,,
as_1875,import,RICE,"Not in the Husk",British India : Bombay and Scinde,Cwts.,1875,32486,19205,A,A,,
as_1875,import,RICE,"Not in the Husk",British India : Madras,Cwts.,1875,182265,84597,A,A,,
as_1875,import,RICE,"Not in the Husk",British India : Bengal and Burmah,Cwts.,1875,6251319,2750779,A,A,,
as_1875,import,RICE,"Not in the Husk",Other Countries,Cwts.,1875,81048,34532,A,A,,
as_1875,import,PETROLEUM,Refined,United States of America,Gallons,1875,18981571,760940,A,A,"Petroleum 1875/76 hand-keyed from Infinity raw text (p.62 both volumes). 1875 refined members sum to TOTAL 19,087,131 exactly (the OCR'd value-total 705,445 is a misread of 765,445 = member sum).",
as_1875,import,PETROLEUM,Refined,Other Countries,Gallons,1875,105560,4505,A,A,,
as_1875,import,PETROLEUM,Unrefined,United States of America,Tons,1875,1879,9548,A,B,"Unrefined members 1,904 vs OCR'd total 1,404 (digit misread of 1,904).",
as_1875,import,PETROLEUM,Unrefined,Other Countries,Tons,1875,25,248,A,B,,
as_1876,import,PETROLEUM,Refined,United States of America,Gallons,1876,24188268,1374121,A,A,"1876 refined members sum 24,726,005; the OCR'd total 21,725,005 is a two-digit misread of the same.",
as_1876,import,PETROLEUM,Refined,British North America,Gallons,1876,435129,35500,A,A,,
as_1876,import,PETROLEUM,Refined,Other Countries,Gallons,1876,102608,5713,A,A,,
as_1876,import,PETROLEUM,Unrefined,United States of America,Tons,1876,1458,14039,A,A,"Unrefined members sum to TOTAL 1,886 exactly.",
as_1876,import,PETROLEUM,Unrefined,Other Countries,Tons,1876,428,1913,A,A,,
as_1879,import,COFFEE,,Germany,Cwts.,1879,16339,65310,A,B,"Coffee 1879 origin table hand-keyed from Infinity raw text (as_1879 p.73). Quantities sum to printed TOTAL 1,609,386 EXACTLY; values sum 7,089,070 vs printed 7,089,100 (one 30-unit digit unlocalizable, values tier B). Fills the Ceylon 1879 hole: 624,474 cwts / GBP3,001,705.",
as_1879,import,COFFEE,,Holland,Cwts.,1879,629,3084,A,B,,
as_1879,import,COFFEE,,Belgium,Cwts.,1879,6195,21040,A,B,,
as_1879,import,COFFEE,,France,Cwts.,1879,22991,98238,A,B,,
as_1879,import,COFFEE,,Portugal,Cwts.,1879,12727,41846,A,B,,
as_1879,import,COFFEE,,Austrian Territories,Cwts.,1879,1099,5940,A,B,,
as_1879,import,COFFEE,,"Turkey, Asiatic",Cwts.,1879,2020,9708,A,B,,
as_1879,import,COFFEE,,West Coast of Africa (Foreign),Cwts.,1879,7807,19453,A,B,,
as_1879,import,COFFEE,,United States of America,Cwts.,1879,38952,142704,A,B,,
as_1879,import,COFFEE,,Spanish West India Islands,Cwts.,1879,15643,65403,A,B,,
as_1879,import,COFFEE,,Hayti and St. Domingo,Cwts.,1879,7030,22373,A,B,,
as_1879,import,COFFEE,,Mexico,Cwts.,1879,4470,17469,A,B,,
as_1879,import,COFFEE,,Central America,Cwts.,1879,260527,1147975,A,B,,
as_1879,import,COFFEE,,New Granada,Cwts.,1879,20196,82024,A,B,,
as_1879,import,COFFEE,,Venezuela,Cwts.,1879,2178,7957,A,B,,
as_1879,import,COFFEE,,Brazil,Cwts.,1879,256049,890152,A,B,,
as_1879,import,COFFEE,,Cape of Good Hope,Cwts.,1879,122,304,A,B,,
as_1879,import,COFFEE,,Mauritius,Cwts.,1879,6776,25064,A,B,,
as_1879,import,COFFEE,,Aden,Cwts.,1879,20432,104631,A,B,,
as_1879,import,COFFEE,,British India : Bombay and Scinde,Cwts.,1879,28934,138922,A,B,,
as_1879,import,COFFEE,,British India : Madras,Cwts.,1879,158273,755019,A,B,,
as_1879,import,COFFEE,,British India : Bengal and Burmah,Cwts.,1879,3705,16363,A,B,,
as_1879,import,COFFEE,,Straits Settlements,Cwts.,1879,4900,14505,A,B,,
as_1879,import,COFFEE,,Ceylon,Cwts.,1879,624474,3001705,A,B,,
as_1879,import,COFFEE,,British West India Islands,Cwts.,1879,72238,326684,A,B,,
as_1879,import,COFFEE,,British Honduras,Cwts.,1879,10866,48242,A,B,,
as_1879,import,COFFEE,,Other Countries,Cwts.,1879,3814,16955,A,B,,
as_1883,import,COFFEE,,Ceylon,Cwts.,1883,227848,1007210,A,B,"ARITHMETIC-ADJUDICATED: Chandra read 227,818 but the printed member sum closes to TOTAL 1,407,134 == T1 exactly only with 227,848 (Infinity raw text agrees); tens digit '4' misread as '1'. Same pattern as Bombay below.",1
as_1883,import,COFFEE,,British India : Bombay,Cwts.,1883,49045,219358,A,B,"Chandra read 49,015; sum closes only with 49,045 (Infinity raw text agrees).",1
as_1882,import,COFFEE,,Germany,Cwts.,1882,16355,62957,A,A,"Coffee 1882 origin table PAGE-ADJUDICATED (as_1882 PDF p.73; OCR captured no text for this section). Values sum to printed TOTAL 5,201,536 EXACTLY; quantities 1,363,964 vs printed 1,364,084 (one 120-unit glyph unlocalizable). Fills the last Ceylon coffee hole: 380,658 cwts / GBP1,632,628.",
as_1882,import,COFFEE,,Holland,Cwts.,1882,5238,18899,A,A,,
as_1882,import,COFFEE,,Belgium,Cwts.,1882,5214,18882,A,A,,
as_1882,import,COFFEE,,France,Cwts.,1882,13396,47562,A,A,,
as_1882,import,COFFEE,,Portugal,Cwts.,1882,8421,21755,A,A,,
as_1882,import,COFFEE,,Turkey,Cwts.,1882,2252,10769,A,A,,
as_1882,import,COFFEE,,West Coast of Africa (Foreign),Cwts.,1882,25338,41538,A,A,,
as_1882,import,COFFEE,,Philippine Islands,Cwts.,1882,7279,18592,A,A,,
as_1882,import,COFFEE,,United States of America,Cwts.,1882,38470,121888,A,A,,
as_1882,import,COFFEE,,Spanish West India Islands,Cwts.,1882,3005,12403,A,A,,
as_1882,import,COFFEE,,Hayti and St. Domingo,Cwts.,1882,2907,5685,A,A,,
as_1882,import,COFFEE,,Mexico,Cwts.,1882,1913,6555,A,A,,
as_1882,import,COFFEE,,Central America,Cwts.,1882,285160,1135522,A,A,,
as_1882,import,COFFEE,,United States of Colombia,Cwts.,1882,25398,94340,A,A,,
as_1882,import,COFFEE,,Brazil,Cwts.,1882,230049,635299,A,A,,
as_1882,import,COFFEE,,Argentine Republic,Cwts.,1882,1925,6426,A,A,,
as_1882,import,COFFEE,,Aden,Cwts.,1882,14712,70573,A,A,,
as_1882,import,COFFEE,,British India : Bombay and Scinde,Cwts.,1882,28302,124697,A,A,,
as_1882,import,COFFEE,,British India : Madras,Cwts.,1882,204484,891630,A,A,,
as_1882,import,COFFEE,,British India : Bengal,Cwts.,1882,1113,4283,A,A,,
as_1882,import,COFFEE,,Straits Settlements,Cwts.,1882,6272,17990,A,A,,
as_1882,import,COFFEE,,Ceylon,Cwts.,1882,380658,1632628,A,A,,
as_1882,import,COFFEE,,British West India Islands,Cwts.,1882,50994,183052,A,A,,
as_1882,import,COFFEE,,Other Countries,Cwts.,1882,5109,17611,A,A,,
as_1885,import,Corn and Grain,Wheat,Other Foreign Countries,Cwts.,1885,6979,2381,A,A,"Tail row lost in the label_shift repair window (printed p.48: 6,979 / 2,381).",
as_1895,import,CORN AND GRAIN,Wheat,Other Foreign Countries,Cwts.,1895,34470,9390,A,A,"Tail row lost in the label_shift window (foreign members close exactly with it).",
